phase,hand_strength,num_bets,pot_size_bb,to_call_bb,action,hero_profit,street,board_paired,board_flush_possible,board_straight_possible
postflop,0.3424015009380863,0,9.5,0.0,fold,-45,Turn,0.0,0.0,0.0
preflop,0.15,1,1.5,0.0,call,-25,,,,
postflop,0.1267756633610292,0,1.5,0.0,call,-25,Flop,0.0,0.0,0.0
postflop,0.12757973733583494,0,1.5,0.0,call,-25,Turn,0.0,0.0,0.0
postflop,0.5395336370946127,0,1.5,0.0,raise,-25,River,1.0,0.0,0.0
preflop,0.4,1,1.5,0.0,fold,-5,,,,
preflop,0.1,1,1.5,0.0,fold,-5,,,,
preflop,0.2,1,1.5,0.0,call,-5,,,,
postflop,0.019163763066202044,0,1.5,0.0,fold,-5,Flop,0.0,0.0,0.0
preflop,0.5,1,1.5,0.0,raise,-25,,,,
postflop,0.14406325381935137,0,5.5,0.0,fold,-25,Flop,0.0,0.0,0.0
preflop,0.25,1,1.5,0.0,fold,-5,,,,
preflop,0.3,1,1.5,0.0,raise,10,,,,
preflop,0.2,1,1.5,0.0,fold,-5,,,,
preflop,0.175,1,1.5,0.0,raise,10,,,,
preflop,0.25,1,1.5,0.0,fold,-5,,,,
preflop,0.4,1,1.5,0.0,raise,10,,,,
preflop,0.225,1,1.5,0.0,call,-5,,,,
postflop,0.3945322969713214,0,1.5,0.0,fold,-5,Flop,0.0,0.0,0.0
preflop,0.125,1,1.5,0.0,raise,10,,,,
preflop,0.225,1,1.5,0.0,call,10,,,,
postflop,0.0412757973733584,0,1.5,0.0,raise,10,Flop,0.0,0.0,0.0
preflop,0.175,1,1.5,0.0,call,-5,,,,
postflop,0.25408737603859555,0,1.5,0.0,call,-5,Flop,0.0,0.0,0.0
postflop,0.25408737603859555,1,3.5,2.0,fold,-5,Flop,0.0,0.0,0.0
preflop,0.225,1,1.5,0.0,call,-5,,,,
preflop,0.225,2,3.5,2.0,fold,-5,,,,
preflop,0.4,1,1.5,0.0,call,-25,,,,
postflop,0.5167515411417851,0,1.5,0.0,raise,-25,Flop,1.0,0.0,0.0
postflop,0.5172875904583222,0,5.5,0.0,fold,-25,Turn,1.0,0.0,0.0
preflop,0.525,1,1.5,0.0,call,-5,,,,
postflop,0.2280889841865451,0,1.5,0.0,fold,-5,Flop,1.0,0.0,1.0
preflop,0.4,1,1.5,0.0,raise,30,,,,
postflop,0.3449477351916377,0,5.5,0.0,raise,30,Flop,0.0,0.0,0.0
preflop,0.25,1,1.5,0.0,call,-25,,,,
postflop,0.957920128651836,0,1.5,0.0,raise,-25,Flop,1.0,0.0,0.0
postflop,0.957920128651836,0,5.5,0.0,call,-25,Turn,1.0,0.0,0.0
postflop,0.957920128651836,0,5.5,0.0,fold,-25,River,1.0,0.0,0.0
preflop,0.275,1,1.5,0.0,call,10,,,,
postflop,0.0773251139104798,0,1.5,0.0,call,10,Flop,0.0,0.0,0.0
postflop,0.0773251139104798,0,1.5,0.0,raise,10,Turn,0.0,0.0,0.0
preflop,0.225,1,1.5,0.0,call,-5,,,,
preflop,0.225,2,3.5,2.0,fold,-5,,,,
preflop,0.125,1,1.5,0.0,fold,-5,,,,
preflop,0.4,1,1.5,0.0,call,10,,,,
postflop,0.15290806754221387,0,1.5,0.0,call,10,Flop,0.0,0.0,0.0
postflop,0.5495845617796837,0,1.5,0.0,raise,10,Turn,0.0,1.0,0.0
preflop,0.125,1,1.5,0.0,call,-5,,,,
postflop,0.011927097292950939,0,1.5,0.0,call,-5,Flop,0.0,1.0,0.0
postflop,0.030956848030018747,0,1.5,0.0,fold,-5,Turn,0.0,1.0,0.0
preflop,0.25,1,1.5,0.0,fold,-5,,,,
preflop,0.15,1,1.5,0.0,fold,-5,,,,
preflop,0.25,1,1.5,0.0,call,-45,,,,
postflop,0.27083891718038056,0,1.5,0.0,raise,-45,Flop,1.0,0.0,1.0
postflop,0.2729831144465291,0,5.5,0.0,call,-45,Turn,1.0,0.0,0.0
postflop,0.5599035111230233,0,5.5,0.0,raise,-45,River,1.0,0.0,0.0
preflop,0.2,1,1.5,0.0,fold,-5,,,,
preflop,0.4,1,1.5,0.0,raise,30,,,,
postflop,0.5298847493969445,0,5.5,0.0,raise,30,Flop,0.0,0.0,0.0
preflop,0.2,1,1.5,0.0,call,-25,,,,
preflop,0.2,2,3.5,2.0,call,-25,,,,
postflop,0.41530420798713485,0,5.5,0.0,call,-25,Flop,1.0,0.0,1.0
postflop,0.41530420798713485,1,7.5,2.0,fold,-25,Flop,1.0,0.0,1.0
preflop,0.3,1,1.5,0.0,raise,10,,,,
preflop,0.4,1,1.5,0.0,raise,30,,,,
postflop,0.5645939426427231,0,5.5,0.0,raise,30,Flop,1.0,0.0,1.0
preflop,0.4,1,1.5,0.0,call,-25,,,,
preflop,0.4,2,3.5,2.0,raise,-25,,,,
postflop,0.2823639774859287,0,5.5,0.0,fold,-25,Flop,0.0,1.0,1.0
preflop,0.375,1,1.5,0.0,call,10,,,,
postflop,0.24470651299919588,0,1.5,0.0,call,10,Flop,1.0,0.0,1.0
postflop,0.24497453765746446,0,1.5,0.0,call,10,Turn,1.0,0.0,0.0
postflop,0.24497453765746446,0,1.5,0.0,raise,10,River,1.0,0.0,0.0
preflop,0.7,1,1.5,0.0,call,10,,,,
postflop,0.4945054945054945,0,1.5,0.0,raise,10,Flop,0.0,0.0,0.0
preflop,0.225,1,1.5,0.0,call,10,,,,
postflop,0.045966228893058125,0,1.5,0.0,call,10,Flop,0.0,0.0,0.0
postflop,0.04610024122219247,0,1.5,0.0,raise,10,Turn,0.0,0.0,0.0
preflop,0.1,1,1.5,0.0,call,10,,,,
postflop,0.06311980702224607,0,1.5,0.0,raise,10,Flop,0.0,0.0,0.0
preflop,0.2,1,1.5,0.0,fold,-5,,,,
preflop,0.2,1,1.5,0.0,fold,-5,,,,
preflop,0.35,1,1.5,0.0,raise,30,,,,
postflop,0.3358348968105066,0,5.5,0.0,raise,30,Flop,0.0,0.0,0.0
preflop,0.3,1,1.5,0.0,fold,-5,,,,
preflop,0.25,1,1.5,0.0,call,10,,,,
postflop,0.02238005896542483,0,1.5,0.0,call,10,Flop,0.0,0.0,0.0
preflop,0.125,1,1.5,0.0,fold,-5,,,,
preflop,0.3,1,1.5,0.0,call,10,,,,
postflop,0.08054140980970248,0,1.5,0.0,raise,10,Flop,0.0,0.0,0.0
preflop,0.25,1,1.5,0.0,fold,-5,,,,
preflop,0.3,1,1.5,0.0,call,10,,,,
postflop,0.32779415706244974,0,1.5,0.0,raise,10,Flop,0.0,1.0,1.0
preflop,0.5,1,1.5,0.0,call,10,,,,
postflop,0.1582685607075851,0,1.5,0.0,call,10,Flop,0.0,0.0,0.0
postflop,0.2591798445456982,0,1.5,0.0,raise,10,Turn,1.0,0.0,0.0
preflop,0.075,1,1.5,0.0,fold,-5,,,,
preflop,0.3,1,1.5,0.0,fold,-5,,,,
preflop,0.15,1,1.5,0.0,raise,30,,,,
postflop,0.11015813454837842,0,5.5,0.0,raise,30,Flop,0.0,0.0,0.0
preflop,0.2,1,1.5,0.0,call,-5,,,,
preflop,0.2,2,3.5,2.0,fold,-5,,,,
preflop,0.25,1,1.5,0.0,call,-5,,,,
postflop,0.016081479496113604,0,1.5,0.0,fold,-5,Flop,0.0,0.0,0.0
preflop,0.2,1,1.5,0.0,raise,10,,,,
preflop,0.4,1,1.5,0.0,raise,10,,,,
preflop,0.15,1,1.5,0.0,call,10,,,,
postflop,0.5544090056285178,0,1.5,0.0,raise,10,Flop,1.0,0.0,1.0
preflop,0.1,1,1.5,0.0,call,-5,,,,
postflop,0.16255695523988212,0,1.5,0.0,fold,-5,Flop,0.0,1.0,1.0
preflop,0.15,1,1.5,0.0,call,10,,,,
postflop,0.7846421870812115,0,1.5,0.0,raise,10,Flop,0.0,0.0,1.0
preflop,0.225,1,1.5,0.0,fold,-5,,,,
preflop,0.15,1,1.5,0.0,raise,30,,,,
postflop,0.2952291610828196,0,5.5,0.0,raise,30,Flop,1.0,0.0,1.0
preflop,0.225,1,1.5,0.0,call,10,,,,
postflop,0.13521844009648887,0,1.5,0.0,raise,10,Flop,0.0,0.0,0.0
preflop,0.25,1,1.5,0.0,raise,-25,,,,
postflop,0.21388367729831148,0,5.5,0.0,fold,-25,Flop,0.0,0.0,0.0
preflop,0.3,1,1.5,0.0,fold,-5,,,,
preflop,0.125,1,1.5,0.0,call,-5,,,,
preflop,0.125,2,3.5,2.0,fold,-5,,,,
preflop,0.125,1,1.5,0.0,fold,-5,,,,
preflop,0.375,1,1.5,0.0,raise,30,,,,
postflop,0.24430447601179306,0,5.5,0.0,raise,30,Flop,1.0,0.0,1.0
preflop,0.2,1,1.5,0.0,fold,-5,,,,
preflop,0.25,1,1.5,0.0,call,-5,,,,
postflop,0.13495041543822028,0,1.5,0.0,fold,-5,Flop,0.0,0.0,0.0
preflop,0.3,1,1.5,0.0,raise,10,,,,
preflop,0.275,1,1.5,0.0,fold,-5,,,,
preflop,0.275,1,1.5,0.0,call,10,,,,
postflop,0.23639774859287055,0,1.5,0.0,call,10,Flop,1.0,0.0,1.0
postflop,0.2496649691771643,0,1.5,0.0,raise,10,Turn,1.0,0.0,0.0
preflop,0.8,1,1.5,0.0,raise,10,,,,
preflop,0.4,1,1.5,0.0,fold,-5,,,,
preflop,0.35,1,1.5,0.0,raise,70,,,,
postflop,0.14835164835164838,0,5.5,0.0,raise,70,Flop,0.0,0.0,0.0
postflop,0.14902170999731978,0,9.5,0.0,raise,70,Turn,0.0,0.0,0.0
postflop,0.46448673277941566,0,13.5,0.0,raise,70,River,0.0,0.0,0.0
preflop,0.4,1,1.5,0.0,raise,70,,,,
postflop,0.11659072634682388,0,5.5,0.0,raise,70,Flop,0.0,0.0,1.0
postflop,0.43098365049584564,0,9.5,0.0,raise,70,Turn,1.0,1.0,1.0
postflop,0.6641651031894935,0,13.5,0.0,call,70,River,1.0,1.0,0.0
preflop,0.25,1,1.5,0.0,raise,30,,,,
postflop,0.24269632806218167,0,5.5,0.0,raise,30,Flop,0.0,0.0,0.0
preflop,0.2,1,1.5,0.0,fold,-5,,,,
preflop,0.275,1,1.5,0.0,raise,10,,,,
preflop,0.15,1,1.5,0.0,raise,10,,,,
preflop,0.3,1,1.5,0.0,raise,10,,,,
preflop,0.4,1,1.5,0.0,raise,-25,,,,
postflop,0.11015813454837842,0,5.5,0.0,fold,-25,Flop,0.0,0.0,0.0
preflop,0.3,1,1.5,0.0,raise,30,,,,
postflop,0.08188153310104529,0,5.5,0.0,raise,30,Flop,0.0,0.0,0.0
preflop,0.55,1,1.5,0.0,call,-5,,,,
postflop,0.5525328330206378,0,1.5,0.0,fold,-5,Flop,0.0,0.0,0.0
preflop,0.4,1,1.5,0.0,call,70,,,,
preflop,0.4,2,3.5,2.0,call,70,,,,
postflop,0.353256499597963,0,5.5,0.0,call,70,Flop,0.0,0.0,0.0
postflop,0.353256499597963,1,7.5,2.0,call,70,Flop,0.0,0.0,0.0
postflop,0.3673277941570624,0,9.5,0.0,raise,70,Turn,0.0,0.0,0.0
postflop,0.5792012865183597,0,13.5,0.0,raise,70,River,1.0,1.0,0.0
preflop,0.4,1,1.5,0.0,raise,-25,,,,
postflop,0.2889305816135085,0,5.5,0.0,fold,-25,Flop,0.0,0.0,0.0
preflop,0.25,1,1.5,0.0,call,-5,,,,
preflop,0.25,2,3.5,2.0,fold,-5,,,,
preflop,0.2,1,1.5,0.0,call,10,,,,
postflop,0.05682122755293484,0,1.5,0.0,raise,10,Flop,0.0,0.0,1.0
preflop,0.15,1,1.5,0.0,call,-5,,,,
postflop,0.18587510050924683,0,1.5,0.0,call,-5,Flop,0.0,0.0,0.0
postflop,0.18587510050924683,1,3.5,2.0,fold,-5,Flop,0.0,0.0,0.0
preflop,0.175,1,1.5,0.0,call,10,,,,
postflop,0.07652103993567405,0,1.5,0.0,raise,10,Flop,0.0,0.0,1.0
preflop,0.15,1,1.5,0.0,call,-25,,,,
preflop,0.15,2,3.5,2.0,call,-25,,,,
postflop,0.29442508710801396,0,5.5,0.0,fold,-25,Flop,1.0,0.0,1.0
preflop,0.2,1,1.5,0.0,call,-5,,,,
preflop,0.2,2,3.5,2.0,fold,-5,,,,
preflop,0.15,1,1.5,0.0,fold,-5,,,,
preflop,0.2,1,1.5,0.0,call,10,,,,
postflop,0.37041007772715084,0,1.5,0.0,call,10,Flop,0.0,0.0,0.0
postflop,0.3732243366389708,0,1.5,0.0,raise,10,Turn,0.0,0.0,0.0
preflop,0.25,1,1.5,0.0,raise,10,,,,
preflop,0.3,1,1.5,0.0,fold,-5,,,,
preflop,0.15,1,1.5,0.0,fold,-5,,,,
preflop,0.15,1,1.5,0.0,fold,-5,,,,
preflop,0.125,1,1.5,0.0,call,-5,,,,
postflop,0.2646743500402037,0,1.5,0.0,fold,-5,Flop,0.0,0.0,0.0
preflop,0.25,1,1.5,0.0,call,-45,,,,
postflop,0.4809702492629322,0,1.5,0.0,call,-45,Flop,0.0,0.0,1.0
postflop,0.481372286250335,0,1.5,0.0,raise,-45,Turn,0.0,1.0,0.0
postflop,0.48177432323773783,0,5.5,0.0,raise,-45,River,0.0,1.0,0.0
preflop,0.2,1,1.5,0.0,raise,70,,,,
postflop,0.07008844813722859,0,5.5,0.0,call,70,Flop,0.0,0.0,0.0
postflop,0.07008844813722859,1,7.5,2.0,call,70,Flop,0.0,0.0,0.0
postflop,0.07772715089788262,0,9.5,0.0,raise,70,Turn,0.0,1.0,0.0
postflop,0.4266952559635486,0,13.5,0.0,raise,70,River,1.0,1.0,0.0
preflop,0.2,1,1.5,0.0,raise,10,,,,
preflop,0.4,1,1.5,0.0,call,70,,,,
postflop,0.15371214151701962,0,1.5,0.0,call,70,Flop,0.0,0.0,0.0
postflop,0.15371214151701962,1,3.5,2.0,raise,70,Flop,0.0,0.0,0.0
postflop,0.5202358616992764,0,5.5,0.0,raise,70,Turn,1.0,0.0,0.0
postflop,0.5211739480032163,0,9.5,0.0,raise,70,River,1.0,0.0,0.0
preflop,0.4,1,1.5,0.0,fold,-5,,,,
preflop,0.3,1,1.5,0.0,fold,-5,,,,
preflop,0.2,1,1.5,0.0,call,-5,,,,
postflop,0.3562047708389172,0,1.5,0.0,fold,-5,Flop,0.0,0.0,0.0
preflop,0.4,1,1.5,0.0,call,10,,,,
postflop,0.1451353524524256,0,1.5,0.0,raise,10,Flop,0.0,0.0,0.0
preflop,0.4,1,1.5,0.0,raise,-25,,,,
postflop,0.28222996515679444,0,5.5,0.0,fold,-25,Flop,1.0,0.0,1.0
preflop,0.15,1,1.5,0.0,call,-5,,,,
postflop,0.1657732511391048,0,1.5,0.0,fold,-5,Flop,0.0,0.0,1.0
preflop,0.25,1,1.5,0.0,raise,30,,,,
postflop,0.045564191905655305,0,5.5,0.0,raise,30,Flop,0.0,0.0,0.0
preflop,0.25,1,1.5,0.0,raise,10,,,,
preflop,0.175,1,1.5,0.0,call,30,,,,
preflop,0.175,2,3.5,2.0,call,30,,,,
postflop,0.06539801661752886,0,5.5,0.0,raise,30,Flop,0.0,0.0,0.0
preflop,0.35,1,1.5,0.0,raise,10,,,,
preflop,0.4,1,1.5,0.0,call,10,,,,
postflop,0.532028946663093,0,1.5,0.0,raise,10,Flop,0.0,0.0,0.0
preflop,0.225,1,1.5,0.0,fold,-5,,,,
preflop,0.25,1,1.5,0.0,fold,-5,,,,
preflop,0.075,1,1.5,0.0,call,-5,,,,
preflop,0.075,2,3.5,2.0,fold,-5,,,,
preflop,0.4,1,1.5,0.0,raise,10,,,,
preflop,0.225,1,1.5,0.0,raise,10,,,,
preflop,0.15,1,1.5,0.0,call,10,,,,
postflop,0.04409005628517826,0,1.5,0.0,raise,10,Flop,0.0,0.0,0.0
preflop,0.3,1,1.5,0.0,fold,-5,,,,
preflop,0.3,1,1.5,0.0,fold,-5,,,,
preflop,0.45,1,1.5,0.0,raise,10,,,,
preflop,0.1,1,1.5,0.0,fold,-5,,,,
preflop,0.325,1,1.5,0.0,raise,10,,,,
preflop,0.125,1,1.5,0.0,call,-5,,,,
postflop,0.19606003752345214,0,1.5,0.0,fold,-5,Flop,0.0,0.0,0.0
preflop,0.15,1,1.5,0.0,fold,-5,,,,
preflop,0.4,1,1.5,0.0,raise,30,,,,
postflop,0.05816135084427765,0,5.5,0.0,raise,30,Flop,0.0,0.0,0.0
preflop,0.15,1,1.5,0.0,call,-45,,,,
preflop,0.15,2,3.5,2.0,raise,-45,,,,
postflop,0.005226480836236891,0,5.5,0.0,raise,-45,Flop,0.0,0.0,1.0
postflop,0.1133744304476012,0,9.5,0.0,fold,-45,Turn,0.0,0.0,0.0
preflop,0.35,1,1.5,0.0,raise,10,,,,
preflop,0.55,1,1.5,0.0,raise,-65,,,,
postflop,0.6648351648351649,0,5.5,0.0,raise,-65,Flop,1.0,0.0,1.0
postflop,0.6648351648351649,0,9.5,0.0,raise,-65,Turn,1.0,0.0,0.0
postflop,0.6648351648351649,0,13.5,0.0,call,-65,River,1.0,1.0,0.0
preflop,0.35,1,1.5,0.0,raise,30,,,,
postflop,0.05507906727418921,0,5.5,0.0,raise,30,Flop,0.0,0.0,0.0
preflop,0.125,1,1.5,0.0,call,10,,,,
postflop,0.02157598499061919,0,1.5,0.0,raise,10,Flop,0.0,0.0,0.0
preflop,0.125,1,1.5,0.0,call,-25,,,,
preflop,0.125,2,3.5,2.0,raise,-25,,,,
postflop,0.36612168319485394,0,5.5,0.0,fold,-25,Flop,1.0,0.0,0.0
preflop,0.1,1,1.5,0.0,call,-5,,,,
postflop,0.1949879388903779,0,1.5,0.0,fold,-5,Flop,0.0,0.0,0.0
preflop,0.15,1,1.5,0.0,call,-45,,,,
postflop,0.05909943714821764,0,1.5,0.0,raise,-45,Flop,0.0,0.0,0.0
postflop,0.4521575984990619,0,5.5,0.0,raise,-45,Turn,1.0,0.0,0.0
postflop,0.7548914500134012,0,9.5,0.0,call,-45,River,1.0,0.0,0.0
postflop,0.7548914500134012,1,11.5,2.0,fold,-45,River,1.0,0.0,0.0
preflop,0.15,1,1.5,0.0,fold,-5,,,,
preflop,0.1,1,1.5,0.0,fold,-5,,,,
preflop,0.4,1,1.5,0.0,raise,-25,,,,
postflop,0.1569284374162423,0,5.5,0.0,fold,-25,Flop,0.0,0.0,0.0
preflop,0.6,1,1.5,0.0,raise,70,,,,
postflop,0.6194049852586438,0,5.5,0.0,raise,70,Flop,1.0,0.0,0.0
postflop,0.6195389975877781,0,9.5,0.0,raise,70,Turn,1.0,0.0,0.0
postflop,0.6200750469043153,0,13.5,0.0,call,70,River,1.0,1.0,0.0
preflop,0.25,1,1.5,0.0,call,-5,,,,
preflop,0.25,2,3.5,2.0,fold,-5,,,,
preflop,0.25,1,1.5,0.0,raise,-45,,,,
postflop,0.3535245242562316,0,5.5,0.0,raise,-45,Flop,1.0,0.0,0.0
postflop,0.5832216563923881,0,9.5,0.0,call,-45,Turn,1.0,0.0,0.0
postflop,0.6050656660412759,0,9.5,0.0,fold,-45,River,1.0,1.0,0.0
preflop,0.125,1,1.5,0.0,fold,-5,,,,
preflop,0.125,1,1.5,0.0,call,10,,,,
postflop,0.2820959528276601,0,1.5,0.0,raise,10,Flop,0.0,0.0,0.0
preflop,0.15,1,1.5,0.0,raise,10,,,,
preflop,0.2,1,1.5,0.0,call,-5,,,,
preflop,0.2,2,3.5,2.0,fold,-5,,,,
preflop,0.125,1,1.5,0.0,call,10,,,,
postflop,0.13776467435004025,0,1.5,0.0,raise,10,Flop,0.0,0.0,0.0
preflop,0.125,1,1.5,0.0,call,-5,,,,
postflop,0.17287590458322166,0,1.5,0.0,fold,-5,Flop,0.0,0.0,0.0
preflop,0.25,1,1.5,0.0,call,-25,,,,
postflop,0.3986866791744841,0,1.5,0.0,raise,-25,Flop,1.0,0.0,1.0
postflop,0.3986866791744841,0,5.5,0.0,call,-25,Turn,1.0,0.0,0.0
postflop,0.3986866791744841,0,5.5,0.0,fold,-25,River,1.0,0.0,0.0
preflop,0.2,1,1.5,0.0,call,10,,,,
postflop,0.02465826856070763,0,1.5,0.0,raise,10,Flop,0.0,0.0,0.0
preflop,0.3,1,1.5,0.0,fold,-5,,,,
preflop,0.35,1,1.5,0.0,fold,-5,,,,
preflop,0.1,1,1.5,0.0,call,10,,,,
postflop,0.1313320825515948,0,1.5,0.0,raise,10,Flop,0.0,1.0,1.0
preflop,0.15,1,1.5,0.0,call,-5,,,,
preflop,0.15,2,3.5,2.0,fold,-5,,,,
preflop,0.4,1,1.5,0.0,call,10,,,,
postflop,0.34065934065934067,0,1.5,0.0,raise,10,Flop,1.0,0.0,0.0
preflop,0.175,1,1.5,0.0,call,-45,,,,
postflop,0.6563923880997051,0,1.5,0.0,call,-45,Flop,1.0,0.0,0.0
postflop,0.6563923880997051,1,3.5,2.0,call,-45,Flop,1.0,0.0,0.0
postflop,0.6567944250871081,0,5.5,0.0,raise,-45,Turn,1.0,1.0,0.0
postflop,0.6567944250871081,0,9.5,0.0,fold,-45,River,1.0,1.0,0.0
preflop,0.3,1,1.5,0.0,call,-5,,,,
preflop,0.3,2,3.5,2.0,fold,-5,,,,
preflop,0.4,1,1.5,0.0,raise,10,,,,
preflop,0.4,1,1.5,0.0,raise,-65,,,,
postflop,0.12530152774055214,0,5.5,0.0,raise,-65,Flop,0.0,0.0,0.0
postflop,0.3744304476011793,0,9.5,0.0,raise,-65,Turn,0.0,0.0,0.0
postflop,0.37603859555079067,0,13.5,0.0,fold,-65,River,0.0,0.0,0.0
preflop,0.525,1,1.5,0.0,raise,30,,,,
postflop,0.3460198338247119,0,5.5,0.0,raise,30,Flop,1.0,0.0,1.0
preflop,0.425,1,1.5,0.0,raise,10,,,,
preflop,0.175,1,1.5,0.0,call,-5,,,,
preflop,0.175,2,3.5,2.0,fold,-5,,,,
preflop,0.175,1,1.5,0.0,call,-5,,,,
postflop,0.15116590726346824,0,1.5,0.0,call,-5,Flop,0.0,0.0,0.0
postflop,0.15116590726346824,1,3.5,2.0,fold,-5,Flop,0.0,0.0,0.0
preflop,0.2,1,1.5,0.0,raise,10,,,,
preflop,0.3,1,1.5,0.0,raise,10,,,,
preflop,0.4,1,1.5,0.0,raise,-25,,,,
postflop,0.13843473599571166,0,5.5,0.0,call,-25,Flop,0.0,0.0,0.0
postflop,0.13843473599571166,1,7.5,2.0,fold,-25,Flop,0.0,0.0,0.0
preflop,0.4,1,1.5,0.0,fold,-5,,,,
preflop,0.125,1,1.5,0.0,raise,30,,,,
postflop,0.018761726078799223,0,5.5,0.0,call,30,Flop,0.0,0.0,0.0
postflop,0.20986330742428305,0,5.5,0.0,call,30,Turn,0.0,0.0,0.0
postflop,0.22715089788260523,0,5.5,0.0,raise,30,River,0.0,0.0,0.0
preflop,0.35,1,1.5,0.0,raise,10,,,,
preflop,0.4,1,1.5,0.0,raise,30,,,,
postflop,0.2861163227016885,0,5.5,0.0,raise,30,Flop,0.0,0.0,0.0
preflop,0.4,1,1.5,0.0,fold,-5,,,,
preflop,0.2,1,1.5,0.0,call,-5,,,,
preflop,0.2,2,3.5,2.0,fold,-5,,,,
preflop,0.4,1,1.5,0.0,raise,10,,,,
preflop,0.3,1,1.5,0.0,fold,-5,,,,
preflop,0.225,1,1.5,0.0,fold,-5,,,,
preflop,0.25,1,1.5,0.0,call,10,,,,
postflop,0.11659072634682388,0,1.5,0.0,raise,10,Flop,0.0,0.0,0.0
preflop,0.35,1,1.5,0.0,raise,-25,,,,
postflop,0.4691771642991155,0,5.5,0.0,call,-25,Flop,0.0,0.0,0.0
postflop,0.4691771642991155,1,7.5,2.0,fold,-25,Flop,0.0,0.0,0.0
preflop,0.35,1,1.5,0.0,raise,30,,,,
postflop,0.092736531760922,0,5.5,0.0,raise,30,Flop,0.0,0.0,0.0
preflop,0.175,1,1.5,0.0,call,10,,,,
postflop,0.26159206647011524,0,1.5,0.0,call,10,Flop,0.0,0.0,1.0
preflop,0.125,1,1.5,0.0,fold,-5,,,,
preflop,0.1,1,1.5,0.0,call,-5,,,,
postflop,0.13655856338783168,0,1.5,0.0,fold,-5,Flop,0.0,0.0,0.0
preflop,0.225,1,1.5,0.0,call,10,,,,
postflop,0.5833556687215224,0,1.5,0.0,raise,10,Flop,0.0,0.0,0.0
preflop,0.3,1,1.5,0.0,call,10,,,,
postflop,0.3074242830340391,0,1.5,0.0,call,10,Flop,1.0,0.0,1.0
postflop,0.31077459126239615,0,1.5,0.0,call,10,Turn,1.0,0.0,0.0
postflop,0.3184132940230501,0,1.5,0.0,call,10,River,1.0,0.0,0.0
preflop,0.075,1,1.5,0.0,call,-5,,,,
postflop,0.024926293218976103,0,1.5,0.0,fold,-5,Flop,0.0,0.0,1.0
preflop,0.2,1,1.5,0.0,call,-5,,,,
postflop,0.017019565800053593,0,1.5,0.0,fold,-5,Flop,0.0,0.0,0.0
preflop,0.3,1,1.5,0.0,raise,10,,,,
preflop,0.7,1,1.5,0.0,raise,10,,,,
preflop,0.125,1,1.5,0.0,call,10,,,,
postflop,0.004556419190565486,0,1.5,0.0,raise,10,Flop,0.0,0.0,0.0
preflop,0.15,1,1.5,0.0,fold,-5,,,,
preflop,0.35,1,1.5,0.0,fold,-5,,,,
preflop,0.25,1,1.5,0.0,raise,10,,,,
preflop,0.4,1,1.5,0.0,fold,-5,,,,
preflop,0.175,1,1.5,0.0,call,10,,,,
postflop,0.10828196194049855,0,1.5,0.0,raise,10,Flop,0.0,0.0,0.0
preflop,0.35,1,1.5,0.0,call,-5,,,,
preflop,0.35,2,3.5,2.0,fold,-5,,,,
preflop,0.3,1,1.5,0.0,call,30,,,,
preflop,0.3,2,3.5,2.0,raise,30,,,,
postflop,0.017421602787456414,0,5.5,0.0,raise,30,Flop,0.0,0.0,1.0
preflop,0.4,1,1.5,0.0,fold,-5,,,,
preflop,0.4,1,1.5,0.0,call,10,,,,
postflop,0.11082819619404982,0,1.5,0.0,raise,10,Flop,0.0,0.0,1.0
preflop,0.2,1,1.5,0.0,fold,-5,,,,
preflop,0.25,1,1.5,0.0,fold,-5,,,,
preflop,0.225,1,1.5,0.0,call,10,,,,
postflop,0.23880997051728758,0,1.5,0.0,raise,10,Flop,1.0,0.0,0.0
preflop,0.325,1,1.5,0.0,fold,-5,,,,
preflop,0.275,1,1.5,0.0,call,-5,,,,
postflop,0.35432859823103724,0,1.5,0.0,fold,-5,Flop,0.0,0.0,1.0
preflop,0.2,1,1.5,0.0,call,-5,,,,
postflop,0.44706512999195924,0,1.5,0.0,call,-5,Flop,0.0,0.0,1.0
