Unnamed: 0,prev_line,hero_pos,hero_holding,correct_decision,num_players,num_bets,available_moves,pot_size
14522,HJ/2.0bb/BTN/7.5bb/BB/21.0bb/HJ/call/BTN/allin,BB,KsTs,fold,3,4,"['call', 'fold']",142.5
14523,UTG/2.0bb/CO/call/BTN/call/SB/call/BB/15.0bb/UTG/fold/CO/fold/BTN/call/SB/allin,BB,KhKd,call,5,3,"['call', 'fold']",134.0
14524,UTG/2.0bb/CO/call,SB,KsKd,12.0bb,3,1,"['12.0bb', 'fold']",5.5
14525,UTG/2.0bb/BTN/call/BB/14.0bb/UTG/28.0bb/BTN/allin/BB/fold,UTG,KsKd,call,3,4,"['call', 'fold']",142.5
14526,UTG/2.0bb/CO/6.5bb/BTN/13.0bb/SB/24.0bb,BB,8s6s,fold,5,4,"['allin', 'fold']",46.5
14527,UTG/2.0bb/CO/call/BTN/call/SB/call/BB/15.0bb/UTG/call/CO/fold/BTN/call/SB/allin/BB/fold,UTG,JdJc,call,5,3,"['call', 'fold']",147.0
14528,HJ/2.0bb/CO/call/BTN/call/SB/15.0bb/HJ/fold/CO/call/BTN/allin,SB,AhKh,call,4,3,"['call', 'fold']",133.0
14529,HJ/2.0bb/CO/call/SB/13.0bb,BB,QdJh,fold,4,2,"['25.0bb', 'allin', 'fold']",18.0
14530,,CO,AhTd,2.3bb,1,0,"['2.3bb', 'fold']",1.5
14531,UTG/2.0bb/CO/call/SB/call/BB/14.0bb/UTG/28.0bb/CO/call/SB/allin,BB,KdKc,call,4,4,"['call', 'fold']",170.0
14532,HJ/2.0bb/CO/call/BTN/call/SB/15.0bb/HJ/29.6bb/CO/allin,BTN,9h9c,fold,4,4,['fold'],147.6
14533,HJ/2.0bb/BTN/7.5bb/HJ/20.0bb,BTN,QdTd,fold,2,3,"['allin', 'call', 'fold']",29.0
14534,,UTG,8h8d,2.0bb,1,0,"['2.0bb', 'fold']",1.5
14535,CO/2.3bb/BTN/call/SB/12.5bb/CO/26.0bb/BTN/fold/SB/allin,CO,AhAd,call,3,4,"['call', 'fold']",129.3
14536,UTG/2.0bb/HJ/6.5bb/BTN/allin,SB,Ac6c,fold,4,3,"['call', 'fold']",110.0
14537,SB/call/BB/5.0bb/SB/allin,BB,As5c,fold,2,2,"['call', 'fold']",105.0
14538,UTG/2.0bb/CO/call/SB/12.0bb/BB/call/UTG/fold/CO/allin,SB,AsAh,call,4,3,"['call', 'fold']",126.0
14539,HJ/2.0bb/CO/call/BTN/call/BB/15.0bb/HJ/call/CO/fold/BTN/allin/BB/fold,HJ,2s2h,fold,4,3,"['call', 'fold']",132.5
14540,UTG/2.0bb/CO/call/BTN/call/SB/15.0bb/BB/call/UTG/call/CO/allin/BTN/fold,SB,AsKs,fold,5,3,"['call', 'fold']",147.0
14541,HJ/2.0bb/CO/call/BTN/call/SB/15.0bb/BB/call/HJ/call/CO/call/BTN/allin,SB,QhJh,call,5,3,"['call', 'fold']",160.0
14542,UTG/2.0bb/BTN/7.5bb/SB/20.0bb,BB,Ad4h,fold,4,3,"['40.0bb', 'fold']",30.5
14543,BTN/2.5bb/SB/12.0bb/BTN/26.0bb/SB/allin,BTN,AhQh,call,2,4,"['call', 'fold']",127.0
14544,HJ/2.0bb/CO/call/BB/13.5bb,HJ,TdTc,fold,3,2,"['allin', 'call', '28.0bb', 'fold']",18.0
14545,UTG/2.0bb/CO/6.5bb/BTN/13.0bb/SB/24.0bb/UTG/fold/CO/allin,BTN,AsAc,call,4,5,"['call', 'fold']",140.0
14546,HJ/2.0bb/CO/6.5bb/BTN/call/BB/24.1bb/HJ/allin,CO,AhKs,fold,4,4,"['call', 'fold']",137.6
14547,HJ/2.0bb/CO/call/BTN/9.5bb/BB/24.3bb/HJ/call/CO/call,BTN,6h6d,fold,4,3,"['allin', 'fold']",82.9
14548,UTG/2.0bb/CO/call,SB,KhQh,12.0bb,3,1,"['12.0bb', 'fold']",5.5
14549,CO/2.3bb/BTN/7.5bb/SB/21.0bb,BB,Qs4s,fold,4,3,"['allin', 'fold']",31.8
14550,HJ/2.0bb/BTN/7.5bb/SB/allin,HJ,8c7c,fold,3,3,"['call', 'fold']",110.5
14551,SB/3.0bb/BB/allin,SB,QhQd,call,2,2,"['call', 'fold']",103.0
14552,UTG/2.0bb/CO/call/BTN/call/SB/call/BB/15.0bb/UTG/34.0bb/CO/call/BTN/allin/SB/fold,BB,KhKc,call,5,4,"['call', 'fold']",185.0
14553,HJ/2.0bb/SB/11.0bb,BB,8s6s,fold,3,2,"['23.0bb', 'allin', 'fold']",14.0
14554,UTG/2.0bb/CO/call/BTN/call/SB/call/BB/15.0bb/UTG/fold/CO/call/BTN/allin/SB/fold,BB,JsTs,call,5,3,"['call', 'fold']",134.0
14555,UTG/2.0bb/CO/call/BTN/call/SB/call/BB/15.0bb/UTG/fold/CO/call/BTN/call/SB/allin,BB,QhQd,call,5,3,"['call', 'fold']",147.0
14556,HJ/2.0bb/CO/call/BTN/call/SB/15.0bb/HJ/call/CO/allin/BTN/fold/SB/fold,HJ,2s2c,fold,4,3,['fold'],133.0
14557,UTG/2.0bb/SB/call/BB/11.0bb/UTG/allin/SB/fold,BB,KsKd,call,3,3,"['call', 'fold']",113.0
14558,HJ/2.0bb/CO/6.5bb/BTN/call/BB/allin/HJ/fold,CO,Ks6s,fold,4,3,"['call', 'fold']",115.5
14559,UTG/2.0bb/HJ/6.5bb/CO/allin,SB,Jd5d,fold,4,3,"['call', 'fold']",110.0
14560,HJ/2.0bb/CO/call/BTN/9.5bb/SB/call/HJ/fold,CO,AsQd,fold,4,2,['fold'],24.0
14561,SB/call/BB/3.0bb/SB/allin,BB,Ks7d,fold,2,2,"['call', 'fold']",103.0
14562,UTG/2.0bb/CO/call/SB/call/BB/14.0bb/UTG/28.0bb/CO/fold/SB/fold,BB,8c7c,fold,4,3,"['allin', 'call', 'fold']",46.0
14563,UTG/2.0bb/CO/call/BB/14.0bb/UTG/28.0bb,CO,AdQc,fold,3,3,['fold'],44.5
14564,UTG/2.0bb/BTN/call/SB/call/BB/14.0bb/UTG/fold/BTN/27.0bb/SB/fold,BB,JdJc,call,4,3,"['allin', 'call', 'fold']",45.0
14565,CO/allin,BTN,KsKh,call,2,1,"['call', 'fold']",101.5
14566,HJ/2.0bb/CO/6.5bb/BTN/13.1bb/HJ/24.0bb/CO/call/BTN/allin/HJ/fold,CO,AhTh,fold,3,5,['fold'],149.5
14567,HJ/2.0bb/CO/call/BTN/call/SB/call/BB/16.0bb/HJ/fold/CO/fold/BTN/31.2bb/SB/fold,BB,KhTh,fold,5,3,"['allin', 'call', 'fold']",53.2
14568,SB/3.0bb/BB/10.0bb,SB,Jh7h,fold,2,2,"['21.0bb', 'allin', 'call', 'fold']",13.0
14569,HJ/2.0bb/BTN/call/BB/13.5bb/HJ/26.2bb/BTN/allin,BB,AhAc,call,3,4,"['call', 'fold']",140.2
14570,UTG/2.0bb/CO/6.5bb/BTN/13.0bb,UTG,ThTc,fold,3,3,"['30.0bb', 'allin', 'fold']",23.0
14571,SB/call/BB/3.0bb/SB/14.0bb/BB/27.0bb/SB/allin,BB,KcJd,fold,2,4,"['call', 'fold']",127.0
14572,UTG/2.0bb/HJ/6.5bb/BTN/14.0bb/BB/allin/UTG/fold,HJ,AsAh,call,4,4,"['call', 'fold']",123.0
14573,HJ/2.0bb/SB/call/BB/11.0bb/HJ/call,SB,Ac9c,fold,3,2,"['allin', 'fold']",24.0
14574,UTG/2.0bb/HJ/6.5bb/SB/20.0bb/UTG/33.0bb/HJ/fold,SB,KhKc,call,3,4,"['allin', 'call', 'fold']",60.5
14575,HJ/allin,BB,As6h,fold,2,1,"['call', 'fold']",101.5
14576,HJ/2.0bb/CO/call/BTN/9.5bb/BB/allin/HJ/fold,CO,7s7d,fold,4,3,['fold'],114.0
14577,HJ/2.0bb/CO/6.5bb/BTN/13.1bb/BB/25.8bb/HJ/allin,CO,AcQs,fold,4,5,"['call', 'fold']",145.9
14578,UTG/2.0bb/CO/call/BTN/call/SB/call/BB/15.0bb/UTG/call/CO/fold/BTN/allin/SB/fold,BB,AhAc,call,5,3,"['call', 'fold']",134.0
14579,CO/2.3bb/BTN/call/SB/call/BB/14.0bb/CO/31.0bb/BTN/fold/SB/fold,BB,6d5d,fold,4,3,"['allin', 'call', 'fold']",49.6
14580,BTN/2.5bb/BB/13.0bb,BTN,9d9c,call,2,2,"['allin', '27.0bb', 'call', 'fold']",16.0
14581,SB/3.0bb,BB,Ts4s,10.0bb,2,1,"['call', '10.0bb', 'fold']",4.0
14582,CO/2.3bb/BTN/call/SB/call/BB/14.0bb/CO/fold/BTN/31.0bb/SB/allin,BB,KcQh,call,4,4,"['call', 'fold']",147.3
14583,UTG/2.0bb/CO/call/BTN/call/BB/14.0bb/UTG/fold/CO/fold/BTN/28.0bb,BB,9s9c,fold,4,3,"['allin', 'call', 'fold']",46.5
14584,HJ/2.0bb/CO/call/BTN/call/SB/call/BB/16.0bb/HJ/fold/CO/fold/BTN/call/SB/allin,BB,AhKc,call,5,3,"['call', 'fold']",136.0
14585,UTG/2.0bb/CO/call/SB/12.0bb/BB/24.0bb/UTG/call/CO/fold,SB,AcKh,fold,4,3,['fold'],62.0
14586,HJ/2.0bb/BTN/7.5bb,SB,AsTh,fold,3,2,"['21.0bb', 'allin', 'fold']",11.0
14587,HJ/2.0bb/CO/call/BTN/9.5bb/HJ/fold/CO/25.2bb,BTN,AsQs,call,3,3,"['allin', 'call', 'fold']",38.2
14588,HJ/2.0bb/BTN/call/SB/13.0bb/BB/25.0bb/HJ/call/BTN/allin,SB,KhJc,fold,4,4,"['call', 'fold']",163.0
14589,CO/2.3bb/BTN/call/SB/12.5bb/BB/call/CO/fold/BTN/allin,SB,JsJh,call,4,3,"['call', 'fold']",127.3
14590,UTG/2.0bb/BTN/7.5bb,SB,AsAh,20.0bb,3,2,"['20.0bb', 'allin', 'fold']",11.0
14591,UTG/2.0bb/CO/6.5bb/SB/18.0bb/BB/allin/UTG/fold,CO,KsKc,call,4,4,"['call', 'fold']",126.5
14592,UTG/2.0bb,BB,JsTs,call,2,1,"['call', '12.0bb', 'fold']",3.5
14593,UTG/2.0bb/CO/call/BTN/call/BB/14.0bb/UTG/fold/CO/call/BTN/allin,BB,JdJc,call,4,3,"['call', 'fold']",130.5
14594,HJ/2.0bb/CO/call/BTN/9.5bb/SB/24.1bb/HJ/fold/CO/allin/BTN/fold,SB,AsAc,call,4,4,"['call', 'fold']",136.6
14595,HJ/2.0bb/BTN/7.5bb,HJ,AdTd,20.0bb,2,2,"['20.0bb', 'allin', 'call', 'fold']",11.0
14596,UTG/2.0bb/CO/6.5bb/BTN/13.0bb/SB/allin,BB,6s5s,fold,5,4,"['call', 'fold']",122.5
14597,BTN/2.5bb/SB/call/BB/11.0bb,BTN,AsKh,23.0bb,3,2,"['23.0bb', 'call', 'fold']",16.0
14598,HJ/2.0bb,CO,As9d,fold,2,1,"['6.5bb', 'fold']",3.5
14599,CO/2.3bb/BTN/call/SB/12.5bb/BB/27.0bb/CO/call/BTN/allin/SB/fold,BB,KsKh,call,4,4,"['call', 'fold']",166.5
14600,UTG/2.0bb/CO/call/SB/12.0bb,BB,Kd6d,fold,4,2,"['24.0bb', 'allin', 'fold']",17.0
14601,UTG/2.0bb/BTN/7.5bb/SB/20.0bb,UTG,AsKs,38.0bb,3,3,"['38.0bb', 'fold']",30.5
14602,CO/2.3bb/BTN/7.5bb/SB/21.0bb/BB/call/CO/fold/BTN/allin/SB/fold,BB,AsKh,fold,4,4,['fold'],144.3
14603,HJ/2.0bb/CO/call/BTN/9.5bb/SB/24.1bb/BB/call/HJ/allin,CO,AsKd,fold,5,4,['fold'],159.7
14604,HJ/2.0bb/CO/6.5bb/HJ/allin,CO,ThTc,call,2,3,"['call', 'fold']",108.0
14605,HJ/2.0bb/CO/call/BTN/9.5bb/SB/call/HJ/call/CO/allin,BTN,KhKd,call,4,3,"['call', 'fold']",129.5
14606,HJ/2.0bb/CO/call/BB/13.5bb/HJ/call/CO/allin,BB,AhAc,call,3,3,"['call', 'fold']",127.5
14607,UTG/2.0bb/CO/call/SB/call/BB/14.0bb/UTG/fold/CO/allin/SB/fold,BB,KsKd,call,4,3,"['call', 'fold']",118.0
14608,,HJ,Ks3s,fold,1,0,"['2.0bb', 'fold']",1.5
14609,CO/2.3bb/BTN/call,SB,8d5d,fold,3,1,"['12.5bb', 'fold']",6.1
14610,HJ/2.0bb/CO/6.5bb/BTN/call/BB/allin/HJ/fold/CO/fold,BTN,6d6c,fold,4,3,['fold'],115.5
14611,,CO,Ac8h,2.3bb,1,0,"['2.3bb', 'fold']",1.5
14612,UTG/2.0bb/HJ/allin,SB,JhJc,call,3,2,"['call', 'fold']",103.5
14613,UTG/2.0bb/BTN/call/SB/call/BB/14.0bb/UTG/fold/BTN/27.0bb/SB/fold,BB,JsJh,call,4,3,"['allin', 'call', 'fold']",45.0
14614,CO/2.3bb/BTN/call/SB/allin,BB,JhJd,call,4,2,"['call', 'fold']",105.6
14615,HJ/2.0bb/BTN/allin,BB,As8h,fold,3,2,"['call', 'fold']",103.5
14616,UTG/2.0bb,CO,KhQh,6.5bb,2,1,"['6.5bb', 'fold']",3.5
14617,UTG/2.0bb/BTN/call/SB/call/BB/14.0bb/UTG/fold/BTN/call/SB/allin,BB,AcKs,call,4,3,"['call', 'fold']",130.0
14618,UTG/2.0bb/CO/call/BTN/call,SB,KcQc,15.0bb,4,1,"['15.0bb', 'fold']",7.5
14619,,SB,AdQs,3.0bb,1,0,"['3.0bb', 'call', 'fold']",1.5
14620,BTN/2.5bb/SB/call/BB/11.0bb/BTN/23.0bb/SB/fold/BB/allin,BTN,AsKs,call,3,4,"['call', 'fold']",125.5
14621,HJ/2.0bb/CO/call/BTN/9.5bb/HJ/25.2bb/CO/allin/BTN/fold,HJ,AhAd,call,3,4,"['call', 'fold']",136.2
14622,UTG/2.0bb/CO/call/SB/12.0bb/BB/call/UTG/call/CO/allin,SB,KhKd,call,4,3,"['call', 'fold']",136.0
14623,CO/2.3bb,BB,5h2h,call,2,1,"['13.5bb', 'call', 'fold']",3.8
14624,UTG/2.0bb/HJ/6.5bb/BTN/14.0bb/UTG/fold,HJ,5h5c,fold,3,3,"['allin', 'call', 'fold']",24.0
14625,UTG/2.0bb/CO/6.5bb/BB/18.0bb/UTG/allin,CO,AhJd,fold,3,4,"['call', 'fold']",125.0
14626,UTG/2.0bb/BTN/7.5bb,BB,QhQc,20.0bb,3,2,"['20.0bb', 'allin', 'fold']",11.0
14627,BTN/2.5bb/SB/call/BB/11.0bb/BTN/23.0bb/SB/fold,BB,AdQh,call,3,3,"['allin', 'call', 'fold']",36.5
14628,UTG/2.0bb/HJ/6.5bb/UTG/19.0bb/HJ/32.0bb,UTG,TsTh,fold,2,4,"['allin', 'call', 'fold']",52.5
14629,UTG/2.0bb/CO/6.5bb/SB/18.0bb/BB/allin/UTG/fold,CO,AdQd,fold,4,4,"['call', 'fold']",126.5
14630,HJ/2.0bb/CO/6.5bb/BTN/call/SB/24.1bb/HJ/fold/CO/allin/BTN/fold,SB,AhAc,call,4,4,"['call', 'fold']",133.6
14631,BTN/2.5bb/SB/12.0bb/BB/allin/BTN/fold,SB,AhAc,call,3,3,"['call', 'fold']",114.5
14632,CO/2.3bb/BTN/7.5bb/SB/21.0bb/BB/allin,CO,KsKd,call,4,4,"['call', 'fold']",130.8
14633,UTG/2.0bb/CO/call/BTN/call/SB/call/BB/15.0bb/UTG/call/CO/call/BTN/fold,SB,9h9d,fold,5,2,['fold'],49.0
14634,HJ/2.0bb/CO/call/BTN/call/SB/call/BB/16.0bb/HJ/31.2bb/CO/allin/BTN/fold/SB/fold,BB,KhJh,call,5,4,"['call', 'fold']",151.2
14635,CO/2.3bb/SB/call/BB/11.0bb/CO/22.0bb/SB/allin/BB/fold,CO,AhKh,call,3,4,"['call', 'fold']",133.0
14636,CO/2.3bb,BTN,Ac7c,7.5bb,2,1,"['7.5bb', 'call', 'fold']",3.8
14637,CO/2.3bb/SB/11.5bb,CO,AhQs,25.0bb,2,2,"['25.0bb', 'call', 'fold']",14.8
14638,CO/2.3bb/BTN/7.5bb/CO/21.0bb/BTN/allin,CO,AcKd,call,2,4,"['call', 'fold']",122.5
14639,UTG/2.0bb/CO/call/BTN/call/SB/15.0bb/BB/call/UTG/call/CO/fold/BTN/allin/SB/fold/BB/fold,UTG,QdQc,call,5,3,"['call', 'fold']",147.0
14640,SB/3.0bb/BB/10.0bb,SB,7s7d,call,2,2,"['21.0bb', 'allin', 'call', 'fold']",13.0
14641,HJ/2.0bb/BTN/7.5bb/HJ/20.0bb,BTN,JhTh,fold,2,3,"['allin', 'call', 'fold']",29.0
14642,UTG/2.0bb/BTN/allin,BB,Kh4h,fold,3,2,"['call', 'fold']",103.5
14643,SB/call,BB,JdJc,3.0bb,2,0,"['5.0bb', '3.0bb', 'check', 'fold']",1.0
14644,UTG/2.0bb/CO/call/BTN/9.5bb/UTG/fold/CO/25.0bb,BTN,9s9d,fold,3,3,"['allin', 'call', 'fold']",38.0
14645,SB/call/BB/3.0bb/SB/allin,BB,AhJd,fold,2,2,"['call', 'fold']",103.0
14646,HJ/2.0bb/SB/call/BB/11.0bb/HJ/fold,SB,AhJs,fold,3,2,['fold'],15.0
14647,HJ/2.0bb,BB,QsJh,call,2,1,"['call', '12.3bb', 'fold']",3.5
14648,UTG/2.0bb/HJ/6.5bb/BB/19.0bb/UTG/34.0bb,HJ,Ah9h,fold,3,4,"['allin', 'fold']",60.0
14649,UTG/2.0bb/CO/call/BTN/call/SB/call/BB/15.0bb/UTG/call/CO/fold/BTN/call/SB/allin/BB/fold,UTG,AcQc,call,5,3,"['call', 'fold']",147.0
14650,SB/3.0bb/BB/10.0bb/SB/21.0bb,BB,AhQh,call,2,3,"['allin', 'call', 'fold']",31.0
14651,UTG/2.0bb/CO/call/BTN/call/SB/15.0bb/BB/30.0bb/UTG/call/CO/fold,BTN,AhJh,fold,5,3,['fold'],79.0
14652,CO/2.3bb/BTN/call/SB/12.5bb/BB/allin/CO/fold/BTN/fold,SB,QhQc,call,4,3,"['call', 'fold']",117.1
14653,HJ/2.0bb/CO/call/BTN/call/SB/15.0bb/BB/30.1bb/HJ/call/CO/call/BTN/allin/SB/fold,BB,AdKs,fold,5,4,['fold'],205.3
14654,HJ/2.0bb,BB,AdTc,call,2,1,"['call', '12.3bb', 'fold']",3.5
14655,UTG/2.0bb/BTN/call/SB/call/BB/14.0bb/UTG/27.0bb/BTN/allin/SB/fold,BB,AsQh,fold,4,4,"['call', 'fold']",143.0
14656,SB/call/BB/5.0bb/SB/allin,BB,AsQd,call,2,2,"['call', 'fold']",105.0
14657,UTG/2.0bb/HJ/6.5bb,UTG,AsQd,fold,2,2,"['19.0bb', 'allin', 'call', 'fold']",10.0
14658,HJ/2.0bb/BTN/7.5bb/SB/21.0bb/BB/call/HJ/allin/BTN/fold,SB,Kd9d,fold,4,4,"['call', 'fold']",149.5
14659,UTG/2.0bb/CO/call/BTN/call/SB/call/BB/15.0bb/UTG/fold/CO/call/BTN/allin/SB/fold,BB,KhTh,fold,5,3,"['call', 'fold']",134.0
14660,SB/3.0bb/BB/10.0bb,SB,AcKd,21.0bb,2,2,"['21.0bb', 'allin', 'call', 'fold']",13.0
14661,HJ/2.0bb/CO/call/BTN/call/SB/15.0bb/BB/call,HJ,AcQd,fold,5,2,['fold'],36.0
14662,HJ/2.0bb/BTN/call/SB/call/BB/14.5bb/HJ/call/BTN/call/SB/allin,BB,AdQs,call,4,3,"['call', 'fold']",143.5
14663,HJ/2.0bb/CO/call/SB/13.0bb,BB,Kh9d,fold,4,2,"['25.0bb', 'allin', 'fold']",18.0
14664,HJ/2.0bb/CO/call/BTN/9.5bb/SB/call/BB/call/HJ/call/CO/allin/BTN/fold/SB/fold,BB,AhAd,call,5,3,"['call', 'fold']",138.0
14665,HJ/2.0bb/CO/call/SB/call,BB,AsKs,15.0bb,4,1,"['15.0bb', 'fold']",7.0
14666,BTN/2.5bb/SB/12.0bb/BB/23.0bb/BTN/fold,SB,TdTc,call,3,3,"['call', 'fold']",37.5
14667,HJ/2.0bb,BB,6h3h,call,2,1,"['call', '12.3bb', 'fold']",3.5
14668,UTG/2.0bb/CO/call/BTN/call/BB/14.0bb/UTG/29.0bb/CO/call/BTN/allin/BB/fold,UTG,AsAh,call,4,4,"['call', 'fold']",172.5
14669,HJ/2.0bb/BB/12.3bb,HJ,KcQc,call,2,2,"['allin', '24.9bb', 'call', 'fold']",14.8
14670,BTN/2.5bb/SB/call/BB/11.0bb/BTN/23.0bb/SB/allin/BB/fold,BTN,AdKh,call,3,4,"['call', 'fold']",134.0
14671,HJ/2.0bb/CO/6.5bb/BTN/13.1bb/SB/25.2bb/HJ/call/CO/fold,BTN,Ad8d,fold,4,4,"['allin', 'fold']",71.0
14672,CO/2.3bb/BTN/call/SB/12.5bb/BB/call/CO/fold/BTN/allin,SB,AhKd,call,4,3,"['call', 'fold']",127.3
14673,,SB,Qh6h,3.0bb,1,0,"['3.0bb', 'call', 'fold']",1.5
14674,HJ/2.0bb/CO/call/BTN/call/BB/15.0bb/HJ/call/CO/call/BTN/allin,BB,AhAd,call,4,3,"['call', 'fold']",145.5
14675,HJ/2.0bb/CO/6.5bb/SB/17.5bb/BB/35.0bb,HJ,8h8d,fold,4,4,"['allin', 'fold']",61.0
14676,HJ/2.0bb/BTN/7.5bb/BB/21.0bb/HJ/allin,BTN,AdAc,call,3,4,"['call', 'fold']",129.0
14677,HJ/2.0bb/BTN/call,BB,KcJs,13.5bb,3,1,"['13.5bb', 'fold']",5.5
14678,HJ/allin,BB,Qh2h,fold,2,1,"['call', 'fold']",101.5
14679,CO/2.3bb/BTN/call/SB/allin,CO,QsQh,call,3,2,"['call', 'fold']",105.6
14680,HJ/2.0bb/CO/call/BTN/9.5bb,BB,KhTh,fold,4,2,"['allin', '24.3bb', 'fold']",15.0
14681,HJ/2.0bb/CO/call/BTN/call/SB/15.0bb/BB/30.1bb/HJ/fold/CO/call/BTN/allin,SB,8s8c,fold,5,4,"['call', 'fold']",177.2
14682,CO/2.3bb/BTN/7.5bb/CO/allin,BTN,AhAc,call,2,3,"['call', 'fold']",109.0
14683,HJ/2.0bb/CO/6.5bb/BB/17.5bb/HJ/fold,CO,QsQd,call,3,3,"['allin', 'call', 'fold']",26.5
14684,CO/2.3bb/SB/call/BB/allin,CO,AcKs,call,3,2,"['call', 'fold']",104.6
14685,HJ/2.0bb/CO/6.5bb/HJ/19.0bb/CO/34.4bb,HJ,Ks9s,fold,2,4,"['allin', 'fold']",54.9
14686,UTG/2.0bb/CO/6.5bb/BTN/13.0bb/SB/24.0bb,BB,Ah8h,fold,5,4,"['allin', 'fold']",46.5
14687,UTG/2.0bb/CO/call/BTN/call/SB/call/BB/15.0bb/UTG/34.0bb/CO/fold/BTN/call/SB/allin,BB,AsAd,call,5,4,"['call', 'fold']",185.0
14688,HJ/2.0bb/CO/call/BTN/call/SB/call/BB/16.0bb/HJ/31.2bb/CO/call/BTN/call,SB,KhQd,fold,5,3,"['allin', 'fold']",111.6
14689,,BTN,KsJc,2.5bb,1,0,"['2.5bb', 'fold']",1.5
14690,CO/2.3bb/SB/allin,BB,KhKd,call,3,2,"['call', 'fold']",103.3
14691,HJ/2.0bb/BTN/call/SB/call,BB,QcTc,fold,4,1,"['14.5bb', 'fold']",7.0
14692,UTG/2.0bb/BTN/call/BB/14.0bb/UTG/fold/BTN/allin,BB,JsJd,fold,3,3,"['call', 'fold']",116.5
14693,HJ/2.0bb,BB,QcJs,call,2,1,"['call', '12.3bb', 'fold']",3.5
14694,CO/2.3bb/BTN/call/SB/12.5bb/BB/call/CO/allin/BTN/fold,SB,QsJs,fold,4,3,"['call', 'fold']",127.3
14695,UTG/2.0bb/BTN/call/SB/13.0bb/BB/25.0bb/UTG/allin/BTN/fold,SB,AhQh,fold,4,4,"['call', 'fold']",140.0
14696,UTG/2.0bb,CO,AcKh,6.5bb,2,1,"['6.5bb', 'fold']",3.5
14697,HJ/2.0bb/BTN/7.5bb/SB/21.0bb/BB/40.1bb/HJ/call/BTN/call,SB,KhKc,fold,4,4,"['allin', 'fold']",141.3
14698,UTG/2.0bb/CO/call/BTN/call/BB/14.0bb/UTG/29.0bb/CO/allin/BTN/fold,BB,QsQh,call,4,4,"['call', 'fold']",145.5
14699,UTG/2.0bb/CO/call/BTN/9.5bb/BB/24.0bb/UTG/allin/CO/fold/BTN/fold,BB,AdAc,call,4,4,"['call', 'fold']",136.0
14700,,SB,Kh5h,3.0bb,1,0,"['3.0bb', 'call', 'fold']",1.5
14701,UTG/2.0bb/BTN/call/SB/13.0bb/UTG/call/BTN/allin,SB,AsAd,call,3,3,"['call', 'fold']",127.0
14702,,CO,Ac8s,2.3bb,1,0,"['2.3bb', 'fold']",1.5
14703,HJ/2.0bb/BTN/call/SB/call,BB,Ac6s,fold,4,1,"['14.5bb', 'fold']",7.0
14704,UTG/2.0bb/BTN/call/BB/allin,UTG,AdKc,call,3,2,"['call', 'fold']",104.5
14705,HJ/2.0bb/BTN/call/SB/call/BB/14.5bb/HJ/allin,BTN,AhQh,fold,4,3,['fold'],118.5
14706,HJ/2.0bb/BTN/call,BB,KsJd,13.5bb,3,1,"['13.5bb', 'fold']",5.5
14707,,HJ,Jd4d,fold,1,0,"['2.0bb', 'fold']",1.5
14708,UTG/2.0bb/CO/call/BTN/call/SB/call/BB/15.0bb/UTG/call/CO/call/BTN/allin/SB/fold,BB,KsKc,call,5,3,"['call', 'fold']",147.0
14709,CO/2.3bb/SB/call/BB/allin,CO,Ad7c,fold,3,2,"['call', 'fold']",104.6
14710,UTG/2.0bb/CO/6.5bb/BTN/13.0bb/UTG/fold,CO,KsQd,fold,3,3,"['31.0bb', 'allin', 'call', 'fold']",23.0
14711,UTG/2.0bb/CO/call/BTN/9.5bb/BB/allin/UTG/fold,CO,7s7h,fold,4,3,['fold'],114.0
14712,HJ/2.0bb,BB,QsTh,call,2,1,"['call', '12.3bb', 'fold']",3.5
14713,HJ/2.0bb/BTN/7.5bb/SB/21.0bb,HJ,AcQs,fold,3,3,"['allin', 'fold']",31.5
14714,UTG/2.0bb/HJ/6.5bb,SB,As9s,fold,3,2,"['20.0bb', 'allin', 'fold']",10.0
14715,UTG/2.0bb/HJ/6.5bb/CO/14.0bb,BB,Ts6s,fold,4,3,"['allin', '26.0bb', 'fold']",24.0
14716,UTG/2.0bb/BTN/allin,UTG,4d4c,fold,2,2,"['call', 'fold']",103.5
14717,HJ/2.0bb/CO/call/SB/call/BB/15.0bb/HJ/29.2bb/CO/call/SB/fold/BB/allin,HJ,KhKd,call,4,4,"['call', 'fold']",160.39999999999998
14718,HJ/2.0bb/CO/call/SB/call/BB/15.0bb/HJ/call/CO/allin/SB/fold/BB/fold,HJ,JhJc,fold,4,3,"['call', 'fold']",132.0
14719,UTG/allin,HJ,Qs9s,fold,2,1,"['call', 'fold']",101.5
14720,BTN/2.5bb,BB,AcJd,call,2,1,"['call', '13.0bb', 'fold']",4.0
14721,UTG/2.0bb/CO/call,BTN,Kc7h,fold,3,1,"['9.5bb', 'fold']",5.5
14722,UTG/2.0bb/CO/6.5bb/SB/18.0bb/UTG/fold,CO,QhQd,call,3,3,"['allin', 'call', 'fold']",27.5
14723,UTG/2.0bb/CO/call,SB,AhQh,12.0bb,3,1,"['12.0bb', 'fold']",5.5
14724,CO/2.3bb/BTN/7.5bb,BB,JsJd,20.0bb,3,2,"['20.0bb', 'fold']",11.3
14725,UTG/2.0bb/CO/call/SB/call/BB/14.0bb/UTG/call/CO/call/SB/allin/BB/fold/UTG/fold,CO,2s2d,fold,4,3,['fold'],142.0
